rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,15,0,Empiristas,0.839982,4,36
1,15,1,Incrementalistas,0.839982,4,38
1,15,2,Evolucionistas,0.769292,2,36
1,15,3,Isolados,0.59892,2,39
1,20,0,Empiristas,0.839982,5,50
1,20,1,Incrementalistas,0.839982,5,53
1,20,2,Evolucionistas,0.839982,3,51
1,20,3,Isolados,0.654902,2,54
1,25,0,Empiristas,0.839982,5,66
1,25,1,Incrementalistas,0.839982,5,69
1,25,2,Evolucionistas,0.839982,3,66
1,25,3,Isolados,0.745303,3,69
1,30,0,Empiristas,0.839982,5,84
1,30,1,Incrementalistas,0.866419,5,86
1,30,2,Evolucionistas,0.844779,4,82
1,30,3,Isolados,0.745303,4,86
1,35,0,Empiristas,0.844779,5,102
1,35,1,Incrementalistas,0.866419,5,105
1,35,2,Evolucionistas,0.844779,5,101
1,35,3,Isolados,0.758889,4,105
1,40,0,Empiristas,0.866419,7,124
1,40,1,Incrementalistas,0.866419,5,126
1,40,2,Evolucionistas,0.866419,5,121
1,40,3,Isolados,0.803899,4,127
1,45,0,Empiristas,0.866419,7,147
1,45,1,Incrementalistas,0.866419,5,151
1,45,2,Evolucionistas,0.876035,5,146
1,45,3,Isolados,0.803899,4,150
1,50,0,Empiristas,0.876035,7,173
1,50,1,Incrementalistas,0.876035,6,178
1,50,2,Evolucionistas,0.916684,5,172
1,50,3,Isolados,0.85625,4,171
1,55,0,Empiristas,0.916684,7,200
1,55,1,Incrementalistas,0.916684,7,207
1,55,2,Evolucionistas,0.916684,6,199
1,55,3,Isolados,0.85625,4,186
1,60,0,Empiristas,0.916684,8,231
1,60,1,Incrementalistas,0.916684,7,240
1,60,2,Evolucionistas,0.916684,6,230
1,60,3,Isolados,0.85625,4,201
1,65,0,Empiristas,0.922519,8,267
1,65,1,Incrementalistas,0.916684,8,274
1,65,2,Evolucionistas,0.916684,6,266
1,65,3,Isolados,0.95191,5,219
1,70,0,Empiristas,0.922519,8,304
