cenario,tempo_apos_formacao_gyr,tempo_cosmico_gyr
PassosDificeis,17.6618,24.0515
PassosDificeis,13.8649,16.3647
PassosDificeis,7.74908,13.9211
PassosDificeis,8.67651,12.6262
PassosDificeis,19.3802,22.3811
PassosDificeis,13.7508,18.0909
PassosDificeis,6.97032,13.8291
PassosDificeis,14.5305,24.9527
PassosDificeis,9.2487,14.2998
PassosDificeis,4.51088,7.26922
PassosDificeis,4.40986,9.6095
PassosDificeis,13.8229,18.9995
PassosDificeis,15.224,25.2719
PassosDificeis,11.93,24.1659
PassosDificeis,4.42254,12.7478
PassosDificeis,17.799,20.6191
PassosDificeis,16.3285,22.5886
PassosDificeis,11.2148,15.6996
PassosDificeis,13.4307,18.6711
PassosDificeis,4.82165,9.45449
PassosDificeis,9.65319,15.1045
PassosDificeis,5.28991,8.32684
PassosDificeis,14.5165,19.7336
PassosDificeis,3.02837,10.6804
PassosDificeis,7.52593,13.0526
PassosDificeis,11.83,22.1638
PassosDificeis,12.5573,19.0435
PassosDificeis,13.9864,18.2083
PassosDificeis,14.5585,24.7694
PassosDificeis,16.6436,24.3148
PassosDificeis,4.72727,6.80775
PassosDificeis,16.9192,22.7389
PassosDificeis,9.656,15.6245
PassosDificeis,13.2078,16.9543
PassosDificeis,8.51736,9.75919
PassosDificeis,17.0376,26.2723
PassosDificeis,12.6582,15.4227
PassosDificeis,10.3328,12.622
PassosDificeis,13.7324,18.0319
PassosDificeis,5.98401,10.3537
PassosDificeis,13.1572,20.4663
PassosDificeis,9.85802,15.8475
PassosDificeis,16.3872,21.7242
PassosDificeis,11.3668,17.0673
PassosDificeis,16.0826,20.0588
PassosDificeis,9.5903,12.6153
PassosDificeis,6.30134,10.1533
PassosDificeis,11.3891,22.3924
PassosDificeis,11.2498,23.4394
PassosDificeis,8.4204,17.4415
PassosDificeis,12.3078,26.0589
PassosDificeis,9.33584,11.9828
PassosDificeis,18.1956,22.6755
PassosDificeis,3.77123,8.63259
PassosDificeis,10.0558,15.1812
PassosDificeis,11.2314,15.4439
PassosDificeis,14.7201,20.6328
PassosDificeis,14.1496,21.3776
PassosDificeis,8.56057,14.5112
PassosDificeis,6.89798,11.6486
PassosDificeis,12.7062,20.2387
PassosDificeis,12.0822,19.82
PassosDificeis,12.4928,16.5618
PassosDificeis,5.46993,13.1206
PassosDificeis,17.6038,27.8348
PassosDificeis,5.54233,10.1974
PassosDificeis,10.6803,13.7703
PassosDificeis,18.3428,22.361
PassosDificeis,13.1914,15.6042
PassosDificeis,14.0907,21.0033
PassosDificeis,12.2102,14.4294
PassosDificeis,18.6773,22.7513
PassosDificeis,8.66768,13.0197
PassosDificeis,13.7161,23.7753
PassosDificeis,5.10152,7.99681
PassosDificeis,13.0261,20.7947
PassosDificeis,7.3766,14.7934
PassosDificeis,7.64262,11.4896
PassosDificeis,7.52116,12.9429
PassosDificeis,12.6681,18.0717
PassosDificeis,10.8561,12.6989
PassosDificeis,9.32878,21.9299
PassosDificeis,11.1844,16.5278
PassosDificeis,13.1434,15.6855
PassosDificeis,9.55655,13.7738
PassosDificeis,15.1075,24.4183
PassosDificeis,10.7014,17.1057
PassosDificeis,8.8,14.6128
PassosDificeis,11.6593,19.4493
PassosDificeis,10.8987,17.9478
PassosDificeis,16.3451,18.4767
PassosDificeis,12.9226,18.1885
PassosDificeis,10.5089,15.5228
PassosDificeis,17.5166,23.9688
PassosDificeis,16.0996,18.9995
PassosDificeis,11.7046,16.6745
PassosDificeis,11.3997,14.6362
PassosDificeis,18.7167,25.4976
PassosDificeis,6.66191,9.64487
PassosDificeis,18.3288,21.5987
PassosDificeis,11.1217,12.3687
PassosDificeis,11.0614,14.7755
PassosDificeis,12.2778,16.7393
PassosDificeis,9.37947,19.2235
PassosDificeis,3.93171,7.98298
PassosDificeis,13.7269,18.7189
PassosDificeis,14.7505,27.526
PassosDificeis,9.56252,10.0055
PassosDificeis,9.44949,14.9099
PassosDificeis,6.01584,10.9474
PassosDificeis,8.6659,11.9222
PassosDificeis,11.0905,14.2642
PassosDificeis,17.466,22.6974
PassosDificeis,17.1586,28.2797
PassosDificeis,15.3497,28.4463
PassosDificeis,16.2622,18.7676
PassosDificeis,7.82874,17.4864
PassosDificeis,6.7774,9.86849
PassosDificeis,18.6605,22.9866
PassosDificeis,13.7142,16.4879
PassosDificeis,12.9502,16.7286
PassosDificeis,14.6927,18.7335
PassosDificeis,11.747,19.5881
PassosDificeis,6.91908,10.6498
PassosDificeis,17.035,23.6874
PassosDificeis,6.26344,8.48695
PassosDificeis,9.54429,21.789
PassosDificeis,6.02554,13.5847
PassosDificeis,10.9393,21.7731
PassosDificeis,11.188,16.6994
PassosDificeis,7.5656,10.7204
PassosDificeis,7.34815,9.61706
PassosDificeis,19.0338,21.613
PassosDificeis,14.6737,20.3164
PassosDificeis,11.2836,12.8818
PassosDificeis,16.7812,24.825
PassosDificeis,16.0317,20.0405
PassosDificeis,12.555,17.5924
PassosDificeis,13.9003,24.6585
PassosDificeis,9.10959,18.0951
PassosDificeis,15.892,18.0486
PassosDificeis,15.4472,17.3487
PassosDificeis,17.1434,23.0851
PassosDificeis,13.5983,17.8885
PassosDificeis,12.8973,23.1273
PassosDificeis,10.0451,16.8719
PassosDificeis,8.66768,17.9804
PassosDificeis,11.137,20.6633
PassosDificeis,9.27293,20.3576
PassosDificeis,6.08144,16.4444
PassosDificeis,6.29964,9.72974
PassosDificeis,18.8847,22.9788
PassosDificeis,6.56178,9.09765
PassosDificeis,10.668,15.7364
PassosDificeis,15.1244,22.7696
PassosDificeis,16.792,21.1303
PassosDificeis,7.23226,17.6891
PassosDificeis,16.6797,26.0646
PassosDificeis,3.76706,12.9939
PassosDificeis,10.8642,14.9587
PassosDificeis,15.5995,19.1616
PassosDificeis,5.55527,10.1593
PassosDificeis,11.5924,18.2376
PassosDificeis,10.9941,18.2559
PassosDificeis,10.1014,15.0771
PassosDificeis,14.1926,27.5453
PassosDificeis,6.60303,7.97903
PassosDificeis,17.335,25.0938
PassosDificeis,13.2228,15.5745
PassosDificeis,14.3108,22.7577
PassosDificeis,5.23977,8.96857
PassosDificeis,16.9615,21.9992
PassosDificeis,15.1205,22.0199
PassosDificeis,13.9565,22.9179
PassosDificeis,5.36219,8.89199
PassosDificeis,16.6415,21.3208
PassosDificeis,15.0097,23.0585
PassosDificeis,14.0899,24.0109
PassosDificeis,11.0597,13.0636
PassosDificeis,10.8731,22.2888
PassosDificeis,15.0262,19.5979
PassosDificeis,17.0157,23.0129
PassosDificeis,11.307,17.7278
PassosDificeis,5.54839,9.21055
PassosDificeis,15.4214,18.4054
PassosDificeis,16.1384,22.862
PassosDificeis,15.0854,24.1579
PassosDificeis,12.3439,25.5362
PassosDificeis,13.6974,18.1223
PassosDificeis,9.54764,15.3001
PassosDificeis,15.3088,19.4161
PassosDificeis,10.693,15.6559
PassosDificeis,15.7564,18.1299
PassosDificeis,12.3227,17.881
PassosDificeis,17.7669,26.4404
PassosDificeis,12.4019,15.6978
PassosDificeis,7.85914,12.543
PassosDificeis,14.7013,18.5684
PassosDificeis,8.1997,11.2406
PassosDificeis,13.8331,20.0425
PassosDificeis,12.3476,16.4374
PassosDificeis,6.89357,18.579
PassosDificeis,18.1329,21.9881
PassosDificeis,12.0929,14.7061
PassosDificeis,14.755,18.2567
PassosDificeis,9.32405,11.7611
PassosDificeis,14.3651,18.6406
PassosDificeis,16.1936,20.7908
PassosDificeis,11.4023,13.6916
PassosDificeis,8.21622,13.0146
PassosDificeis,4.67055,8.01483
PassosDificeis,14.5022,26.0004
PassosDificeis,16.4006,20.0646
PassosDificeis,11.4265,15.8357
PassosDificeis,12.7856,17.0885
PassosDificeis,14.1403,15.4389
PassosDificeis,12.8124,23.126
PassosDificeis,10.2891,14.0995
PassosDificeis,13.3193,18.5322
PassosDificeis,9.12449,11.8925
PassosDificeis,9.82995,13.3144
PassosDificeis,10.7308,17.9524
PassosDificeis,9.52604,19.5291
PassosDificeis,8.94373,14.3613
PassosDificeis,10.161,13.2794
PassosDificeis,18.5942,22.6154
PassosDificeis,13.8526,22.674
PassosDificeis,5.87365,9.42467
PassosDificeis,11.345,21.3857
PassosDificeis,17.2611,20.6815
PassosDificeis,8.57275,12.0416
PassosDificeis,15.0253,23.9172
PassosDificeis,4.3686,6.86412
PassosDificeis,15.2415,20.4968
PassosDificeis,10.1873,16.1168
PassosDificeis,13.1708,16.1732
PassosDificeis,7.87759,13.9649
PassosDificeis,4.80729,9.22498
PassosDificeis,17.4042,21.6504
PassosDificeis,9.62186,15.7442
PassosDificeis,12.7128,16.2154
PassosDificeis,17.1128,20.7801
PassosDificeis,3.98784,10.0575
PassosDificeis,17.29,23.3423
PassosDificeis,10.8886,19.1791
PassosDificeis,14.5487,18.672
PassosDificeis,11.5827,16.7027
PassosDificeis,12.1616,15.804
PassosDificeis,11.1911,18.4141
PassosDificeis,10.4284,12.1433
PassosDificeis,12.5917,14.4528
PassosDificeis,14.5829,23.8248
PassosDificeis,8.57018,17.6632
PassosDificeis,13.3974,17.5936
PassosDificeis,11.6567,19.3953
PassosDificeis,12.8347,24.8516
PassosDificeis,13.8026,23.3579
PassosDificeis,6.52625,9.28249
PassosDificeis,1.98233,13.6742
PassosDificeis,19.3695,24.0174
PassosDificeis,18.3747,20.3301
PassosDificeis,18.3502,23.7834
PassosDificeis,16.0374,19.822
PassosDificeis,9.82412,14.6522
PassosDificeis,13.5774,17.7808
PassosDificeis,9.00074,15.4731
PassosDificeis,9.79335,18.2841
PassosDificeis,11.0595,22.4275
PassosDificeis,10.0008,13.8945
PassosDificeis,10.7657,16.8403
PassosDificeis,9.87181,15.9735
PassosDificeis,16.7347,21.9185
PassosDificeis,19.325,20.8735
PassosDificeis,8.10972,18.9049
PassosDificeis,14.2803,19.5249
PassosDificeis,8.22027,13.2171
PassosDificeis,3.44978,10.071
PassosDificeis,9.24898,22.4315
PassosDificeis,12.5893,15.4204
PassosDificeis,8.61273,12.2842
PassosDificeis,9.83277,13.8731
PassosDificeis,8.44652,13.638
PassosDificeis,16.337,18.791
PassosDificeis,9.49356,12.4841
PassosDificeis,6.07477,10.7701
PassosDificeis,10.6164,22.4155
PassosDificeis,11.5054,18.8024
PassosDificeis,9.50552,15.854
PassosDificeis,15.3209,19.978
PassosDificeis,7.10083,10.8226
PassosDificeis,7.12166,8.56953
PassosDificeis,6.6331,12.9228
PassosDificeis,5.66349,15.4233
PassosDificeis,2.5714,5.27422
PassosDificeis,8.95523,17.8039
PassosDificeis,7.61563,16.0042
PassosDificeis,16.3588,26.3695
PassosDificeis,11.141,21.7266
PassosDificeis,6.95209,10.1573
PassosDificeis,7.20446,8.22715
PassosDificeis,10.3757,17.0971
PassosDificeis,13.1048,17.4512
PassosDificeis,17.489,26.0384
PassosDificeis,14.3722,27.8276
PassosDificeis,4.16121,7.04148
PassosDificeis,4.87608,9.67678
PassosDificeis,16.4179,25.1397
PassosDificeis,4.60046,7.19635
PassosDificeis,12.2135,23.4388
PassosDificeis,13.7211,20.2866
PassosDificeis,15.6544,19.7676
PassosDificeis,18.59,32.0724
PassosDificeis,16.096,25.4201
PassosDificeis,17.5695,24.1501
PassosDificeis,14.8712,19.0059
PassosDificeis,13.718,16.8233
PassosDificeis,13.6255,22.763
PassosDificeis,11.477,14.6002
PassosDificeis,12.0456,17.0646
PassosDificeis,14.7579,22.8339
PassosDificeis,11.1019,19.256
PassosDificeis,13.0389,16.3337
PassosDificeis,11.1807,22.5293
PassosDificeis,14.8895,27.4498
PassosDificeis,12.3826,17.6481
PassosDificeis,9.63356,18.2522
PassosDificeis,12.2127,14.8581
PassosDificeis,15.9376,26.687
PassosDificeis,13.7757,22.186
PassosDificeis,11.0983,13.0424
PassosDificeis,12.0518,23.1525
PassosDificeis,18.3784,23.1446
PassosDificeis,12.4699,17.2824
PassosDificeis,10.969,15.1863
PassosDificeis,4.90883,9.91025
PassosDificeis,11.6409,18.9524
PassosDificeis,16.3014,25.4197
PassosDificeis,12.756,18.1075
PassosDificeis,9.42157,12.2844
PassosDificeis,6.92499,10.0365
PassosDificeis,17.1099,19.1217
PassosDificeis,11.3301,21.6674
PassosDificeis,9.69978,13.5458
PassosDificeis,9.58972,12.559
PassosDificeis,13.5303,16.5361
PassosDificeis,12.6292,15.7539
PassosDificeis,11.2043,16.299
PassosDificeis,14.0698,17.6675
PassosDificeis,13.9395,15.8452
PassosDificeis,12.6993,19.2551
PassosDificeis,13.5477,19.6388
PassosDificeis,15.1431,20.8493
PassosDificeis,7.59218,11.7917
PassosDificeis,11.79,15.4829
PassosDificeis,14.7849,19.1482
PassosDificeis,15.5945,19.0187
PassosDificeis,11.4555,13.9894
PassosDificeis,9.07039,11.094
PassosDificeis,17.9037,24.2931
PassosDificeis,11.3391,21.7749
PassosDificeis,14.017,24.6252
PassosDificeis,11.0186,21.9915
PassosDificeis,12.269,20.0324
PassosDificeis,4.43771,8.56234
PassosDificeis,9.13206,11.726
PassosDificeis,13.1197,16.3003
PassosDificeis,13.5951,24.6702
PassosDificeis,12.279,15.3872
PassosDificeis,11.9812,16.4608
PassosDificeis,8.54195,15.6053
PassosDificeis,14.0948,16.4071
PassosDificeis,6.97064,12.5533
PassosDificeis,14.7855,25.9591
PassosDificeis,8.45315,16.3691
PassosDificeis,7.57209,11.1364
PassosDificeis,11.1323,15.744
PassosDificeis,14.7665,25.0181
PassosDificeis,3.24922,9.70554
PassosDificeis,15.9519,21.5996
PassosDificeis,11.7939,18.1787
PassosDificeis,18.7762,22.9459
PassosDificeis,15.8361,29.2813
PassosDificeis,13.1925,21.0368
PassosDificeis,8.93859,14.3706
PassosDificeis,10.5559,14.8629
PassosDificeis,8.83339,13.6901
PassosDificeis,8.27547,16.9076
PassosDificeis,11.6157,17.4096
PassosDificeis,10.8799,18.6863
PassosDificeis,14.7584,23.0261
PassosDificeis,13.514,21.7951
PassosDificeis,15.4123,18.1199
PassosDificeis,9.12863,22.3253
PassosDificeis,13.7861,14.955
PassosDificeis,8.52862,12.8985
PassosDificeis,16.0378,27.818
PassosDificeis,14.1204,18.1215
PassosDificeis,8.89061,12.3038
PassosDificeis,16.1857,21.2245
PassosDificeis,13.0102,18.7018
PassosDificeis,4.10664,11.1326
PassosDificeis,4.86349,10.5365
PassosDificeis,8.35884,12.5591
PassosDificeis,12.2057,16.8706
PassosDificeis,13.6298,16.9406
PassosDificeis,14.6587,20.3336
PassosDificeis,15.3323,23.4019
PassosDificeis,11.5798,14.5952
PassosDificeis,11.0955,16.6351
PassosDificeis,2.89236,10.8666
PassosDificeis,9.88464,14.1997
PassosDificeis,6.21003,9.4334
PassosDificeis,9.89033,20.2519
PassosDificeis,14.178,23.6464
PassosDificeis,13.4516,16.3141
PassosDificeis,7.04022,11.4595
PassosDificeis,11.1879,15.1729
PassosDificeis,5.81006,11.488
PassosDificeis,16.9814,19.9674
PassosDificeis,7.49002,14.6543
PassosDificeis,14.4792,22.0409
PassosDificeis,14.5624,17.0684
PassosDificeis,8.01359,9.18342
PassosDificeis,16.3331,23.5965
PassosDificeis,18.2775,22.7816
PassosDificeis,7.6226,13.0034
PassosDificeis,8.90951,11.7884
PassosDificeis,4.23124,8.61072
PassosDificeis,15.3142,27.6435
PassosDificeis,10.4282,12.2368
PassosDificeis,5.50363,10.0665
PassosDificeis,18.4761,30.8832
PassosDificeis,13.6214,19.306
PassosDificeis,8.99321,13.9972
PassosDificeis,11.5001,14.1392
PassosDificeis,10.9826,17.5689
PassosDificeis,9.3444,21.2256
PassosDificeis,7.28738,12.2545
PassosDificeis,13.9105,20.8944
PassosDificeis,10.5774,13.2974
PassosDificeis,6.50618,15.5593
PassosDificeis,9.93155,11.9814
PassosDificeis,4.78226,10.2071
PassosDificeis,15.5303,22.6644
PassosDificeis,7.87176,17.9071
PassosDificeis,18.6124,20.709
PassosDificeis,10.9551,14.6443
PassosDificeis,11.7047,15.6839
PassosDificeis,14.4815,18.5434
PassosDificeis,8.39465,13.0168
PassosDificeis,18.5741,21.8304
PassosDificeis,13.4046,23.5761
PassosDificeis,17.4225,19.1393
PassosDificeis,18.2261,23.2387
PassosDificeis,11.5853,13.6893
PassosDificeis,9.05362,13.9448
PassosDificeis,16.1908,20.5285
PassosDificeis,15.2651,19.0751
PassosDificeis,13.2829,18.6711
PassosDificeis,14.8844,18.5976
PassosDificeis,17.3766,20.1883
PassosDificeis,8.46081,15.2062
PassosDificeis,9.85911,13.5145
PassosDificeis,12.9674,15.6533
PassosDificeis,7.87035,20.5089
PassosDificeis,14.4612,18.098
PassosDificeis,6.4801,13.5011
PassosDificeis,16.2764,23.4711
PassosDificeis,15.2698,18.9153
PassosDificeis,14.8321,19.0356
PassosDificeis,11.6205,24.1814
PassosDificeis,9.9709,13.1997
PassosDificeis,12.3473,16.5898
PassosDificeis,9.75214,17.1993
PassosDificeis,8.15636,14.4286
PassosDificeis,7.6298,17.9768
PassosDificeis,5.0916,9.17314
PassosDificeis,13.3309,17.8475
PassosDificeis,13.2027,22.1868
PassosDificeis,13.1275,18.2458
PassosDificeis,11.096,21.9532
PassosDificeis,12.9779,19.9885
PassosDificeis,15.9836,26.4924
PassosDificeis,7.52336,17.4688
PassosDificeis,15.0179,24.4568
PassosDificeis,10.0681,13.0198
PassosDificeis,9.26724,11.9819
PassosDificeis,8.44187,12.7241
PassosDificeis,9.97336,15.5411
PassosDificeis,15.4482,18.1948
PassosDificeis,9.87347,15.1129
PassosDificeis,16.8895,21.0303
PassosDificeis,6.96195,10.4374
PassosDificeis,16.8029,29.7214
PassosDificeis,9.81634,14.2755
PassosDificeis,9.77383,12.9932
PassosDificeis,11.3009,20.1273
PassosDificeis,16.156,19.0321
PassosDificeis,16.2293,19.8491
PassosDificeis,6.00189,10.1622
PassosDificeis,15.0687,26.928
PassosDificeis,6.67266,11.5202
PassosDificeis,13.272,15.3163
PassosDificeis,11.0469,19.8268
PassosDificeis,10.6535,23.4307
PassosDificeis,6.64113,14.9772
PassosDificeis,8.00056,13.8948
PassosDificeis,8.47155,18.8864
PassosDificeis,2.15215,5.97993
PassosDificeis,15.149,19.8178
PassosDificeis,18.9015,30.0781
PassosDificeis,15.8655,20.8723
PassosDificeis,9.99498,13.5246
PassosDificeis,10.4909,23.3394
PassosDificeis,14.6213,23.4224
PassosDificeis,16.5188,18.3255
PassosDificeis,17.5292,29.9032
PassosDificeis,9.30098,13.264
PassosDificeis,7.88281,14.1882
PassosDificeis,6.12256,11.6977
PassosDificeis,7.47198,10.1538
PassosDificeis,12.5151,20.873
PassosDificeis,14.2256,23.5476
PassosDificeis,7.90743,11.9603
PassosDificeis,12.2049,19.2807
PassosDificeis,15.6912,20.8876
PassosDificeis,8.52842,18.6295
PassosDificeis,6.59307,15.0351
PassosDificeis,16.1901,19.5446
PassosDificeis,7.38278,10.3014
PassosDificeis,9.06013,15.2278
PassosDificeis,16.6717,25.5118
PassosDificeis,11.2724,14.8132
PassosDificeis,3.58644,8.58833
PassosDificeis,12.073,14.4591
PassosDificeis,12.8776,16.763
PassosDificeis,10.2315,13.5487
PassosDificeis,8.62496,13.8433
PassosDificeis,13.7718,22.4338
PassosDificeis,7.40894,18.0125
PassosDificeis,14.1898,19.9574
PassosDificeis,11.8438,22.276
PassosDificeis,18.0861,21.3573
PassosDificeis,9.34236,16.9929
PassosDificeis,17.3356,19.7991
PassosDificeis,13.8696,23.056
PassosDificeis,16.4609,23.7068
PassosDificeis,15.7231,19.5488
PassosDificeis,14.9117,16.5486
PassosDificeis,9.57503,14.3448
PassosDificeis,14.1364,19.4087
PassosDificeis,4.4077,9.49437
PassosDificeis,11.0809,14.4763
PassosDificeis,11.1963,19.16
PassosDificeis,11.2636,13.2257
PassosDificeis,11.6234,14.4689
PassosDificeis,4.79086,13.689
PassosDificeis,2.35415,13.9893
PassosDificeis,12.9762,22.6173
PassosDificeis,13.4037,18.1085
PassosDificeis,11.365,16.1553
PassosDificeis,6.13783,16.9957
PassosDificeis,8.9604,12.8154
PassosDificeis,15.5557,19.9857
PassosDificeis,14.2951,16.4355
PassosDificeis,14.2702,17.2416
PassosDificeis,14.1071,16.5691
PassosDificeis,9.03866,12.8057
PassosDificeis,7.98509,17.045
PassosDificeis,11.2702,15.2629
PassosDificeis,15.2386,18.6874
PassosDificeis,12.1683,13.0778
PassosDificeis,7.64342,13.556
PassosDificeis,15.1592,18.8411
PassosDificeis,10.8785,15.8252
PassosDificeis,12.9857,17.5749
PassosDificeis,13.6147,19.0879
PassosDificeis,10.5217,18.3027
PassosDificeis,7.80403,19.9364
PassosDificeis,8.04983,13.3013
PassosDificeis,17.4377,29.5479
PassosDificeis,7.97589,14.7777
PassosDificeis,7.10682,9.99085
PassosDificeis,15.1852,25.3184
PassosDificeis,12.7316,25.6254
PassosDificeis,13.9664,16.7427
PassosDificeis,4.44495,16.7994
PassosDificeis,6.06364,11.7375
PassosDificeis,8.86017,18.2564
PassosDificeis,12.2015,16.033
PassosDificeis,14.3544,18.949
PassosDificeis,4.92718,7.704
PassosDificeis,12.9092,16.9366
PassosDificeis,8.1945,13.1894
PassosDificeis,8.54929,20.0929
PassosDificeis,5.09974,14.7742
PassosDificeis,10.7379,13.6665
PassosDificeis,12.2957,18.7663
PassosDificeis,10.1174,15.3415
PassosDificeis,13.3441,20.7623
PassosDificeis,14.5923,18.2216
PassosDificeis,13.4094,16.3168
PassosDificeis,6.18121,13.1255
PassosDificeis,7.42584,11.6458
PassosDificeis,11.267,15.5952
PassosDificeis,18.7405,21.914
PassosDificeis,10.2685,15.8701
PassosDificeis,15.3265,18.3785
PassosDificeis,7.69203,12.13
PassosDificeis,18.368,23.3024
PassosDificeis,11.5142,15.1055
PassosDificeis,13.1958,17.2991
PassosDificeis,15.2769,22.8945
PassosDificeis,9.34026,17.3547
PassosDificeis,5.50467,11.1978
PassosDificeis,14.0483,19.771
PassosDificeis,12.2596,16.5092
PassosDificeis,10.3035,17.8663
PassosDificeis,8.27222,14.0714
PassosDificeis,12.733,18.1786
PassosDificeis,6.03495,10.8315
PassosDificeis,17.4536,25.0162
PassosDificeis,3.31567,10.9831
PassosDificeis,15.522,21.5663
PassosDificeis,13,17.1257
PassosDificeis,11.485,14.408
PassosDificeis,9.64172,12.5716
PassosDificeis,5.52582,11.1017
PassosDificeis,17.627,24.7628
PassosDificeis,9.53175,12.2746
PassosDificeis,8.77228,20.3758
PassosDificeis,5.11589,8.96975
PassosDificeis,6.19828,13.8987
PassosDificeis,14.2586,21.4634
PassosDificeis,8.00482,19.9089
PassosDificeis,16.33,20.2284
PassosDificeis,14.1797,17.0647
PassosDificeis,14.6505,17.7314
PassosDificeis,14.7082,21.6136
PassosDificeis,8.91893,12.5355
PassosDificeis,6.41875,9.16072
PassosDificeis,8.0114,16.4452
PassosDificeis,11.3362,13.0057
PassosDificeis,8.00303,13.5124
PassosDificeis,13.3488,17.9464
PassosDificeis,11.7219,20.6602
PassosDificeis,6.90367,11.0312
PassosDificeis,9.41424,11.5552
PassosDificeis,12.096,15.9868
PassosDificeis,8.70244,18.9191
PassosDificeis,6.10605,12.5804
PassosDificeis,9.75354,16.9806
PassosDificeis,10.589,16.3479
PassosDificeis,9.9354,11.6617
PassosDificeis,7.39553,11.8687
PassosDificeis,4.86341,7.60058
PassosDificeis,13.6041,15.0483
PassosDificeis,7.80364,17.9927
PassosDificeis,11.2636,18.3008
PassosDificeis,14.6449,19.7154
PassosDificeis,17.2692,20.4692
PassosDificeis,9.37758,11.439
PassosDificeis,9.12648,17.8801
PassosDificeis,14.5509,20.1888
PassosDificeis,10.9624,17.7581
PassosDificeis,12.935,17.8311
PassosDificeis,5.87914,11.9825
PassosDificeis,9.66287,19.8149
PassosDificeis,9.29866,11.9632
PassosDificeis,8.08074,11.7201
PassosDificeis,15.6665,26.6311
PassosDificeis,14.1373,25.2911
PassosDificeis,12.5255,16.6473
PassosDificeis,9.98752,13.5132
PassosDificeis,17.4909,20.8286
PassosDificeis,11.9461,15.4466
PassosDificeis,10.6507,17.1101
PassosDificeis,12.1184,18.4145
PassosDificeis,16.7213,26.6784
PassosDificeis,9.12865,14.7669
PassosDificeis,13.8733,16.5982
PassosDificeis,6.68504,12.3907
PassosDificeis,12.9356,16.7856
PassosDificeis,10.4867,14.4066
PassosDificeis,8.67708,16.7504
PassosDificeis,4.80397,9.92868
PassosDificeis,7.28215,10.7882
PassosDificeis,11.0095,17.6454
PassosDificeis,7.90346,18.2374
PassosDificeis,16.3545,21.5468
PassosDificeis,6.36721,11.1052
PassosDificeis,13.3436,20.8358
PassosDificeis,6.40618,14.3384
PassosDificeis,15.9716,22.8413
PassosDificeis,11.5098,16.7967
PassosDificeis,11.6613,21.8102
PassosDificeis,14.718,20.2037
PassosDificeis,15.7659,18.25
PassosDificeis,12.2648,20.2546
PassosDificeis,10.4288,12.4235
PassosDificeis,15.7108,25.2553
PassosDificeis,17.2631,24.5553
PassosDificeis,11.6916,15.8478
PassosDificeis,14.9135,19.9908
PassosDificeis,15.7651,26.7903
PassosDificeis,16.18,20.7582
PassosDificeis,12.511,20.1964
PassosDificeis,6.24076,9.61857
PassosDificeis,17.446,20.3771
PassosDificeis,9.70724,12.891
PassosDificeis,11.7696,16.9399
PassosDificeis,15.2931,17.0355
PassosDificeis,9.08545,16.0171
PassosDificeis,13.0826,19.0113
PassosDificeis,12.6974,16.0146
PassosDificeis,8.54713,15.3458
PassosDificeis,9.36456,12.3557
PassosDificeis,11.2156,17.9718
PassosDificeis,6.99077,14.5178
PassosDificeis,8.01848,9.91738
PassosDificeis,9.67103,12.9435
PassosDificeis,13.3991,19.3429
PassosDificeis,10.2851,14.6749
PassosDificeis,17.6765,24.3057
PassosDificeis,13.6255,21.7996
PassosDificeis,7.47253,12.3698
PassosDificeis,15.1134,23.7624
PassosDificeis,9.49001,22.6181
PassosDificeis,9.18525,14.9515
PassosDificeis,16.5524,22.0057
PassosDificeis,13.504,14.9044
PassosDificeis,9.56813,18.2998
PassosDificeis,9.59287,14.0225
PassosDificeis,11.5093,19.3742
PassosDificeis,13.2337,16.2129
PassosDificeis,9.24102,15.1294
PassosDificeis,11.6175,18.58
PassosDificeis,9.88205,14.4937
PassosDificeis,11.5081,16.5459
PassosDificeis,6.33816,11.0145
PassosDificeis,12.478,23.8943
PassosDificeis,15.5233,18.794
PassosDificeis,14.8783,20.8313
PassosDificeis,2.82313,12.3
PassosDificeis,15.5101,22.0097
PassosDificeis,13.2039,19.2177
PassosDificeis,8.2569,12.6495
PassosDificeis,15.2934,20.0026
PassosDificeis,7.40859,10.9399
PassosDificeis,15.3014,20.1221
PassosDificeis,12.3622,16.8225
PassosDificeis,7.45641,18.0894
PassosDificeis,12.0044,15.9601
PassosDificeis,15.5034,21.5034
PassosDificeis,15.6461,19.8687
PassosDificeis,13.2295,18.2706
PassosDificeis,17.5394,27.7663
PassosDificeis,6.2253,13.6008
PassosDificeis,8.57918,10.4553
PassosDificeis,10.2634,16.9195
PassosDificeis,14.0674,21.7641
PassosDificeis,17.8196,21.0128
PassosDificeis,6.69296,16.0358
PassosDificeis,16.9437,20.4893
PassosDificeis,14.407,22.5285
PassosDificeis,14.4633,21.9648
PassosDificeis,12.5382,17.3134
PassosDificeis,18.1366,22.198
PassosDificeis,8.95275,13.7544
PassosDificeis,8.96356,20.2157
PassosDificeis,14.8259,18.0398
PassosDificeis,17.844,27.7355
PassosDificeis,5.62775,10.9026
PassosDificeis,16.0071,22.3619
PassosDificeis,9.8005,16.5917
PassosDificeis,15.2584,17.3077
PassosDificeis,10.7316,13.2449
PassosDificeis,8.91401,13.1143
PassosDificeis,9.15689,14.6737
PassosDificeis,17.3809,20.3818
PassosDificeis,10.2218,14.8343
PassosDificeis,11.0504,17.3554
