cenario,catalise,bioquimica,tempo_apos_formacao_gyr,tempo_cosmico_gyr,temperatura_k
Rapido,adaptada,Silicio/agua,3.5459,6.74139,351.842
Rapido,adaptada,Silicio/agua,16.3134,25.4687,291.881
Rapido,adaptada,Silicio/agua,13.7445,16.885,288.365
Rapido,adaptada,Silicio/agua,5.3557,15.9635,353.129
Rapido,adaptada,Silicio/agua,8.90389,14.2558,295.406
Rapido,adaptada,Silicio/agua,10.1171,16.3061,337.019
Rapido,adaptada,Silicio/agua,13.9682,20.8025,288.641
Rapido,adaptada,Silicio/agua,11.6971,14.0732,326.008
Rapido,adaptada,Silicio/agua,9.01459,14.9899,309.024
Rapido,adaptada,Silicio/agua,9.69103,16.5836,325.7
Rapido,adaptada,Silicio/agua,9.48678,14.6691,335.98
Rapido,adaptada,Silicio/agua,10.4855,21.3987,327.203
Rapido,adaptada,Silicio/agua,7.33731,9.64379,346.339
Rapido,adaptada,Silicio/agua,6.12288,8.53351,348.271
Rapido,adaptada,Silicio/agua,15.9328,20.2558,313.418
Rapido,adaptada,Silicio/agua,15.7178,24.8261,305.859
Rapido,adaptada,Silicio/agua,2.9904,7.97706,293.643
Rapido,adaptada,Silicio/agua,5.3176,17.8243,348.131
Rapido,adaptada,Silicio/agua,8.60122,11.5264,327.011
Rapido,adaptada,Silicio/agua,3.02344,12.7054,289.885
Rapido,adaptada,Silicio/agua,0.776177,8.09445,297.019
Rapido,adaptada,Silicio/agua,8.68237,15.7159,345.1
Rapido,adaptada,Silicio/agua,16.6303,21.985,320.382
Rapido,adaptada,Silicio/agua,7.68421,10.9696,352.856
Rapido,adaptada,Silicio/agua,5.79805,7.4833,350.858
Rapido,adaptada,Silicio/agua,9.92296,20.1741,315.472
Rapido,adaptada,Silicio/agua,10.6993,14.1992,324.33
Rapido,adaptada,Silicio/agua,9.58941,18.7274,325.308
Rapido,adaptada,Silicio/agua,11.2372,15.2035,341.548
Rapido,adaptada,Silicio/agua,7.43271,17.9508,336.837
Rapido,adaptada,Silicio/agua,15.0607,20.507,351.003
Rapido,adaptada,Silicio/agua,6.91202,13.8427,329.106
Rapido,adaptada,Silicio/agua,6.00813,10.0941,348.964
Rapido,adaptada,Silicio/agua,11.2617,17.7488,318.587
Rapido,adaptada,Silicio/agua,12.2082,17.4221,326.177
Rapido,adaptada,Silicio/agua,11.393,12.2197,291.465
Rapido,adaptada,Silicio/agua,12.0699,13.1323,289.055
Rapido,adaptada,Silicio/agua,13.1906,16.8832,327.231
Rapido,adaptada,Silicio/agua,4.75616,12.9296,340.484
Rapido,adaptada,Silicio/agua,18.0165,20.4709,308.747
Rapido,adaptada,Silicio/agua,14.3324,16.3078,319.964
Rapido,adaptada,Silicio/agua,9.79002,12.7551,291.639
Rapido,adaptada,Silicio/agua,17.95,21.6339,295.587
Rapido,adaptada,Silicio/agua,6.82001,9.19008,318.215
Rapido,adaptada,Silicio/agua,13.3349,22.2966,318.282
Rapido,adaptada,Silicio/agua,5.0735,10.8601,328.579
Rapido,adaptada,Silicio/agua,4.36012,8.93972,305.687
Rapido,adaptada,Silicio/agua,5.2093,9.92999,338.667
Rapido,adaptada,Silicio/agua,8.09331,19.0837,312.076
Rapido,adaptada,Silicio/agua,10.2353,21.4591,332.713
Rapido,adaptada,Silicio/agua,9.57357,15.4521,301.156
Rapido,adaptada,Silicio/agua,11.0524,14.6514,324.406
Rapido,adaptada,Silicio/agua,7.15506,15.173,348.448
Rapido,adaptada,Silicio/agua,12.7449,25.2039,293.844
Rapido,adaptada,Silicio/agua,7.71843,11.0971,330.86
Rapido,adaptada,Silicio/agua,9.17724,11.0991,307.875
Rapido,adaptada,Silicio/agua,13.7723,18.7909,317.362
Rapido,adaptada,Silicio/agua,7.58619,18.4852,339.122
Rapido,adaptada,Silicio/agua,1.69361,7.15702,328.533
Rapido,adaptada,Silicio/agua,10.269,16.8197,348.503
Rapido,adaptada,Silicio/agua,11.4253,18.8902,292.431
Rapido,adaptada,Silicio/agua,7.63574,12.4006,335.599
Rapido,adaptada,Silicio/agua,11.4647,14.2587,333.954
Rapido,adaptada,Silicio/agua,15.9242,25.1567,289.508
Rapido,adaptada,Silicio/agua,8.59036,11.4965,338.015
Rapido,adaptada,Silicio/agua,8.92483,15.6753,325.486
Rapido,adaptada,Silicio/agua,14.5506,20.0592,346.094
Rapido,adaptada,Silicio/agua,10.4331,20.1479,351.21
Rapido,adaptada,Silicio/agua,11.4375,16.7415,292.851
Rapido,adaptada,Silicio/agua,6.74781,16.7594,284.443
Rapido,adaptada,Silicio/agua,8.60747,21.2508,345.166
Rapido,adaptada,Silicio/agua,10.2135,12.6451,292.971
Rapido,adaptada,Silicio/agua,14.5876,20.6708,314.67
Rapido,adaptada,Silicio/agua,8.42068,12.6455,348.356
Rapido,adaptada,Silicio/agua,15.8466,23.7967,328.551
Rapido,adaptada,Silicio/agua,13.8423,27.217,301.383
Rapido,adaptada,Silicio/agua,8.50472,10.3421,319.35
Rapido,adaptada,Silicio/agua,6.18112,10.8386,347.542
Rapido,adaptada,Silicio/agua,4.5919,14.8313,321.165
Rapido,adaptada,Silicio/agua,18.4642,21.015,285.392
Rapido,adaptada,Silicio/agua,5.03505,9.16503,334.603
Rapido,adaptada,Silicio/agua,7.96494,20.8299,311.06
Rapido,adaptada,Silicio/agua,11.4227,15.8833,284.888
Rapido,adaptada,Silicio/agua,17.612,23.0767,292.171
Rapido,adaptada,Silicio/agua,8.56887,13.8897,327.352
Rapido,adaptada,Silicio/agua,7.22076,17.3537,306.797
Rapido,adaptada,Silicio/agua,2.42517,8.26534,333.71
Rapido,adaptada,Silicio/agua,15.2467,18.3461,323.824
Rapido,adaptada,Silicio/agua,11.3899,20.5582,287.717
Rapido,adaptada,Silicio/agua,5.58634,10.4378,334.359
Rapido,adaptada,Silicio/agua,9.15137,16.5897,293.495
Rapido,adaptada,Silicio/agua,3.9835,10.1139,317.696
Rapido,adaptada,Silicio/agua,10.1986,21.3262,292.645
Rapido,adaptada,Silicio/agua,8.17469,14.8555,318.694
Rapido,adaptada,Silicio/agua,11.8627,14.1961,294.226
Rapido,adaptada,Silicio/agua,10.1519,14.267,282.763
Rapido,adaptada,Silicio/agua,16.5865,20.7683,347.495
Rapido,adaptada,Silicio/agua,10.6219,15.5281,313.945
Rapido,adaptada,Silicio/agua,13.6691,27.3784,325.354
Rapido,adaptada,Silicio/agua,12.1671,20.0051,295.935
Rapido,adaptada,Silicio/agua,11.6085,20.7497,323.069
Rapido,adaptada,Silicio/agua,12.1618,24.7193,324.599
Rapido,adaptada,Silicio/agua,5.95186,9.04274,302.019
Rapido,adaptada,Silicio/agua,3.07954,7.18536,344.751
Rapido,adaptada,Silicio/agua,12.9027,18.4928,345.851
Rapido,adaptada,Silicio/agua,5.6032,12.9656,331.952
Rapido,adaptada,Silicio/agua,13.0104,20.2915,335.225
Rapido,adaptada,Silicio/agua,15.07,19.8649,342.567
Rapido,adaptada,Silicio/agua,7.66786,11.6247,350.45
Rapido,adaptada,Silicio/agua,7.86714,13.3142,325.269
Rapido,adaptada,Silicio/agua,10.2655,12.6403,350.158
Rapido,adaptada,Silicio/agua,6.64039,16.3179,312.595
Rapido,adaptada,Silicio/agua,4.13915,7.49111,297.318
Rapido,adaptada,Silicio/agua,5.98816,13.7958,320.718
Rapido,adaptada,Silicio/agua,6.25724,15.3059,298.416
Rapido,adaptada,Silicio/agua,11.8738,20.0399,341.279
Rapido,adaptada,Silicio/agua,5.75567,19.4877,345.679
Rapido,adaptada,Silicio/agua,6.17984,19.5609,314.912
Rapido,adaptada,Silicio/agua,9.71485,20.092,321.783
Rapido,adaptada,Silicio/agua,14.939,18.0534,298.84
Rapido,adaptada,Silicio/agua,9.01445,22.5914,352.898
Rapido,adaptada,Silicio/agua,14.9794,17.03,290.33
Rapido,adaptada,Silicio/agua,10.1225,17.3814,326.583
Rapido,adaptada,Silicio/agua,5.70261,11.6982,318.946
Rapido,adaptada,Silicio/agua,8.87938,21.6904,329.505
Rapido,adaptada,Silicio/agua,10.6943,12.9549,346.166
Rapido,adaptada,Silicio/agua,10.8901,17.6946,293.422
Rapido,adaptada,Silicio/agua,5.88195,12.8377,306.449
Rapido,adaptada,Silicio/agua,8.65132,15.0363,349.619
Rapido,adaptada,Silicio/agua,10.543,18.6272,345.16
Rapido,adaptada,Silicio/agua,8.87493,17.456,346.653
Rapido,adaptada,Silicio/agua,14.7202,25.4045,348.355
Rapido,adaptada,Silicio/agua,14.6049,18.2769,346.251
Rapido,adaptada,Silicio/agua,9.52165,12.4603,309.416
Rapido,adaptada,Silicio/agua,9.44354,19.3383,317.429
Rapido,adaptada,Silicio/agua,9.33573,21.2459,306.039
Rapido,adaptada,Silicio/agua,9.95303,17.5027,347.532
Rapido,adaptada,Silicio/agua,4.76355,9.2356,336.518
Rapido,adaptada,Silicio/agua,14.2527,16.8104,338.049
Rapido,adaptada,Silicio/agua,6.04088,10.9321,339.451
Rapido,adaptada,Silicio/agua,7.28983,11.0068,322.97
Rapido,adaptada,Silicio/agua,3.66762,6.26261,306.134
Rapido,adaptada,Silicio/agua,10.5974,22.009,315.609
Rapido,adaptada,Silicio/agua,10.9596,15.3425,330.009
Rapido,adaptada,Silicio/agua,9.07536,13.0651,320.628
Rapido,adaptada,Silicio/agua,10.4324,17.8869,292.708
Rapido,adaptada,Silicio/agua,5.27745,8.52842,287.79
Rapido,adaptada,Silicio/agua,12.2406,20.0051,346.656
Rapido,adaptada,Silicio/agua,7.77792,14.0902,336.151
Rapido,adaptada,Silicio/agua,8.59151,12.0673,309.365
Rapido,adaptada,Silicio/agua,4.492,15.6482,349.563
Rapido,adaptada,Silicio/agua,10.312,14.2291,319.914
Rapido,adaptada,Silicio/agua,11.8501,22.4535,311.223
Rapido,adaptada,Silicio/agua,3.1468,16.7693,295.689
Rapido,adaptada,Silicio/agua,11.752,16.4775,350.792
Rapido,adaptada,Silicio/agua,4.66541,9.63771,348.218
Rapido,adaptada,Silicio/agua,4.25795,15.4614,304.753
Rapido,adaptada,Silicio/agua,7.07688,18.3765,319.635
Rapido,adaptada,Silicio/agua,6.85721,17.5182,311.095
Rapido,adaptada,Silicio/agua,12.3351,16.3826,335.392
Rapido,adaptada,Silicio/agua,3.15623,15.8013,327.54
Rapido,adaptada,Silicio/agua,16.2929,18.4953,349.295
Rapido,adaptada,Silicio/agua,6.2858,15.802,314.448
Rapido,adaptada,Silicio/agua,3.38762,14.2699,291.784
Rapido,adaptada,Silicio/agua,3.57143,16.5192,334.631
Rapido,adaptada,Silicio/agua,11.8627,13.9995,338.075
Rapido,adaptada,Silicio/agua,12.6229,18.4066,304.666
Rapido,adaptada,Silicio/agua,9.74628,11.7187,288.955
Rapido,adaptada,Silicio/agua,14.0518,18.6007,318.094
Rapido,adaptada,Silicio/agua,14.6866,26.9915,321.298
Rapido,adaptada,Silicio/agua,15.2969,19.0785,301.175
Rapido,adaptada,Silicio/agua,8.64892,16.5808,336.118
Rapido,adaptada,Silicio/agua,16.573,22.1041,341.79
Rapido,adaptada,Silicio/agua,6.6643,14.5732,346.436
Rapido,adaptada,Silicio/agua,10.4851,15.8981,325.149
Rapido,adaptada,Silicio/agua,9.05901,13.4365,347.493
Rapido,adaptada,Silicio/agua,12.6657,17.7489,291.693
Rapido,adaptada,Silicio/agua,14.1196,23.0291,338.474
Rapido,adaptada,Silicio/agua,5.72379,11.257,338.145
Rapido,adaptada,Silicio/agua,6.50158,10.8852,326.75
Rapido,adaptada,Silicio/agua,5.4261,9.61717,333.1
Rapido,adaptada,Silicio/agua,9.09823,17.014,295.983
Rapido,adaptada,Silicio/agua,6.5485,12.3272,329.031
Rapido,adaptada,Silicio/agua,3.88568,7.51613,286.955
Rapido,adaptada,Silicio/agua,4.71065,11.2718,310.354
Rapido,adaptada,Silicio/agua,5.66415,16.5914,337.559
Rapido,adaptada,Silicio/agua,13.5482,20.2969,317.31
Rapido,adaptada,Silicio/agua,8.56575,13.108,335.199
Rapido,adaptada,Silicio/agua,6.72725,15.1138,351.01
Rapido,adaptada,Silicio/agua,13.9741,18.6305,341.899
Rapido,adaptada,Silicio/agua,5.29216,7.89855,321.516
Rapido,adaptada,Silicio/agua,6.82645,12.8762,352.233
Rapido,adaptada,Silicio/agua,11.6259,14.8592,277.531
Rapido,adaptada,Silicio/agua,13.8298,16.8562,338.007
Rapido,adaptada,Silicio/agua,8.61391,12.7108,316.556
Rapido,adaptada,Silicio/agua,8.32027,10.5176,297.294
Rapido,adaptada,Silicio/agua,10.1055,17.4121,346.996
Rapido,adaptada,Silicio/agua,4.92055,8.9452,296.54
Rapido,adaptada,Silicio/agua,7.13569,20.5636,335.632
Rapido,adaptada,Silicio/agua,7.08949,10.7193,321.62
Rapido,adaptada,Silicio/agua,3.66552,11.1397,300.123
Rapido,adaptada,Silicio/agua,7.71049,18.9353,301.138
Rapido,adaptada,Silicio/agua,10.5123,21.545,343.579
Rapido,adaptada,Silicio/agua,14.2669,19.2466,301.708
Rapido,adaptada,Silicio/agua,13.6161,19.016,286.473
Rapido,adaptada,Silicio/agua,8.30274,16.0027,327.694
Rapido,adaptada,Silicio/agua,4.76817,8.90322,300.437
Rapido,adaptada,Silicio/agua,9.77991,17.3569,291.325
Rapido,adaptada,Silicio/agua,11.048,16.5831,309.981
Rapido,adaptada,Silicio/agua,15.3241,21.2572,320.965
Rapido,adaptada,Silicio/agua,6.38379,9.88749,328.538
Rapido,adaptada,Silicio/agua,8.33001,9.62809,301.678
Rapido,adaptada,Silicio/agua,9.77349,15.6883,304.541
Rapido,adaptada,Silicio/agua,15.6956,27.418,341.175
Rapido,adaptada,Silicio/agua,8.26712,19.7782,324.457
Rapido,adaptada,Silicio/agua,9.24517,22.0419,339.232
Rapido,adaptada,Silicio/agua,10.5084,21.8478,348.306
Rapido,adaptada,Silicio/agua,13.1641,19.0726,346.944
Rapido,adaptada,Silicio/agua,14.2135,19.2405,298.571
Rapido,adaptada,Silicio/agua,8.79345,13.5258,352.988
Rapido,adaptada,Silicio/agua,12.0175,16.1816,345.805
Rapido,adaptada,Silicio/agua,4.70472,7.11688,300.845
Rapido,adaptada,Silicio/agua,7.73068,11.8735,344.147
Rapido,adaptada,Silicio/agua,16.7108,21.9934,287.234
Rapido,adaptada,Silicio/agua,3.59168,8.64596,315.917
Rapido,adaptada,Silicio/agua,11.3399,16.0839,298.123
Rapido,adaptada,Silicio/agua,14.7866,17.8678,296.745
Rapido,adaptada,Silicio/agua,16.2345,23.9174,284.019
Rapido,adaptada,Silicio/agua,16.216,26.1102,317.864
Rapido,adaptada,Silicio/agua,8.35012,12.6494,291.165
Rapido,adaptada,Silicio/agua,4.30386,11.7716,297.714
Rapido,adaptada,Silicio/agua,3.09073,9.46606,343.304
Rapido,adaptada,Silicio/agua,13.0323,21.2727,343.903
Rapido,adaptada,Silicio/agua,7.88749,16.0007,334.631
Rapido,adaptada,Silicio/agua,8.13503,15.2126,341.276
Rapido,adaptada,Silicio/agua,9.23736,12.1522,311.08
Rapido,adaptada,Silicio/agua,8.37102,12.6121,321.787
Rapido,adaptada,Silicio/agua,10.2066,16.86,338.152
Rapido,adaptada,Silicio/agua,10.3625,19.1819,289.001
Rapido,adaptada,Silicio/agua,2.65505,11.9442,314.821
Rapido,adaptada,Silicio/agua,10.3653,19.8392,352.985
Rapido,adaptada,Silicio/agua,10.2486,13.9995,335.424
Rapido,adaptada,Silicio/agua,4.27088,9.82476,345.873
Rapido,adaptada,Silicio/agua,15.1526,26.8723,341.629
Rapido,adaptada,Silicio/agua,4.9537,8.08861,336.31
Rapido,adaptada,Silicio/agua,7.99553,18.2829,329.218
Rapido,adaptada,Silicio/agua,14.8335,19.3288,341.889
Rapido,adaptada,Silicio/agua,5.19966,11.2868,336.163
Rapido,adaptada,Silicio/agua,12.6254,17.0739,290.255
Rapido,adaptada,Silicio/agua,5.77034,13.0114,320.567
Rapido,adaptada,Silicio/agua,11.4076,13.3984,350.29
Rapido,adaptada,Silicio/agua,11.2648,15.5712,307.237
Rapido,adaptada,Silicio/agua,7.94743,11.7072,291.953
Rapido,adaptada,Silicio/agua,12.388,17.7949,349.821
Rapido,adaptada,Silicio/agua,11.8974,17.4276,307.436
Rapido,adaptada,Silicio/agua,7.3335,11.4381,336.275
Rapido,adaptada,Silicio/agua,13.3563,16.0697,351.997
Rapido,adaptada,Silicio/agua,6.04983,14.2206,279.893
Rapido,adaptada,Silicio/agua,6.15699,10.3753,312.432
Rapido,adaptada,Silicio/agua,14.6532,25.6083,325.916
Rapido,adaptada,Silicio/agua,2.25533,4.79295,323.695
Rapido,adaptada,Silicio/agua,9.9988,22.4053,312.127
Rapido,adaptada,Silicio/agua,3.17096,7.76858,321.243
Rapido,adaptada,Silicio/agua,4.37563,9.94871,293.425
Rapido,adaptada,Silicio/agua,5.43273,18.5138,299.068
Rapido,adaptada,Silicio/agua,2.04752,11.8613,290.76
Rapido,adaptada,Silicio/agua,6.54105,7.87883,285.069
Rapido,adaptada,Silicio/agua,10.683,19.1546,350.47
Rapido,adaptada,Silicio/agua,8.0643,18.3563,321.158
Rapido,adaptada,Silicio/agua,11.1104,14.2288,284.767
Rapido,adaptada,Silicio/agua,4.44943,7.60835,327.699
Rapido,adaptada,Silicio/agua,1.51923,8.09132,284.614
Rapido,adaptada,Silicio/agua,15.891,19.3285,331.41
Rapido,adaptada,Silicio/agua,7.4328,13.2382,329.903
Rapido,adaptada,Silicio/agua,3.80112,7.26872,322.563
Rapido,adaptada,Silicio/agua,16.0572,18.927,317.503
Rapido,adaptada,Silicio/agua,5.26338,6.58296,315.513
Rapido,adaptada,Silicio/agua,10.382,14.6341,309.568
Rapido,adaptada,Silicio/agua,9.17054,12.4914,352.211
Rapido,adaptada,Silicio/agua,14.3288,15.5942,290.047
Rapido,adaptada,Silicio/agua,6.34617,11.4829,313.528
Rapido,adaptada,Silicio/agua,4.57702,8.1247,301.834
Rapido,adaptada,Silicio/agua,6.59142,12.4161,294.66
Rapido,adaptada,Silicio/agua,11.1498,18.5651,288.634
Rapido,adaptada,Silicio/agua,11.2494,15.202,286.436
Rapido,adaptada,Silicio/agua,9.28483,21.7405,288.98
Rapido,adaptada,Silicio/agua,6.22111,12.5035,312.632
Rapido,adaptada,Silicio/agua,13.8865,21.5257,305.599
Rapido,adaptada,Silicio/agua,6.804,13.3336,331.947
Rapido,adaptada,Silicio/agua,13.2385,22.8798,338.633
Rapido,adaptada,Silicio/agua,9.04191,12.0437,293.844
Rapido,adaptada,Silicio/agua,12.0233,18.6429,345.34
Rapido,adaptada,Silicio/agua,5.34203,9.54333,333.432
Rapido,adaptada,Silicio/agua,9.79031,22.6525,296.832
Rapido,adaptada,Silicio/agua,9.69171,17.3672,332.924
Rapido,adaptada,Silicio/agua,2.77714,16.3469,327.501
Rapido,adaptada,Silicio/agua,6.27774,10.6674,330.97
Rapido,adaptada,Silicio/agua,7.67825,16.0992,318.59
Rapido,adaptada,Silicio/agua,16.1469,19.3113,342.046
Rapido,adaptada,Silicio/agua,7.64604,12.7556,328.481
Rapido,adaptada,Silicio/agua,9.86133,18.396,315.037
Rapido,adaptada,Silicio/agua,6.26183,11.4115,299.452
Rapido,adaptada,Silicio/agua,18.1807,23.0523,300.575
Rapido,adaptada,Silicio/agua,13.7214,19.1138,322.23
Rapido,adaptada,Silicio/agua,7.22364,16.0298,328.777
Rapido,adaptada,Silicio/agua,11.7797,16.3393,326.12
Rapido,adaptada,Silicio/agua,9.60008,15.8262,329.475
Rapido,adaptada,Silicio/agua,12.3107,14.6079,305.903
Rapido,adaptada,Silicio/agua,6.91456,19.1028,304.882
Rapido,adaptada,Silicio/agua,9.3097,12.3018,334.473
Rapido,adaptada,Silicio/agua,11.5494,16.7623,327.849
Rapido,adaptada,Silicio/agua,6.09268,14.4613,327.822
Rapido,adaptada,Silicio/agua,13.6318,19.4025,297.929
Rapido,adaptada,Silicio/agua,11.9956,13.9701,338.24
Rapido,adaptada,Silicio/agua,5.11299,17.4308,295.328
Rapido,adaptada,Silicio/agua,8.13298,10.6484,351.08
Rapido,adaptada,Silicio/agua,10.3229,13.6075,341.638
Rapido,adaptada,Silicio/agua,3.90181,9.55042,285.657
Rapido,adaptada,Silicio/agua,9.6346,13.7232,346.681
Rapido,adaptada,Silicio/agua,8.27929,13.9962,348.712
Rapido,adaptada,Silicio/agua,7.05339,19.1668,329.278
Rapido,adaptada,Silicio/agua,13.7297,23.3251,305.212
Rapido,adaptada,Silicio/agua,13.6878,16.6524,350.611
Rapido,adaptada,Silicio/agua,10.3438,13.7657,300.498
Rapido,adaptada,Silicio/agua,9.34406,15.3055,331.103
Rapido,adaptada,Silicio/agua,4.85287,13.6735,320.434
Rapido,adaptada,Silicio/agua,6.07758,10.971,340.003
Rapido,adaptada,Silicio/agua,5.13369,14.8381,348.57
Rapido,adaptada,Silicio/agua,3.6264,9.349,321.672
Rapido,adaptada,Silicio/agua,9.69059,21.028,303.581
Rapido,adaptada,Silicio/agua,4.28929,9.24438,315.247
Rapido,adaptada,Silicio/agua,5.36048,10.4693,306.22
Rapido,adaptada,Silicio/agua,3.09008,15.2171,330.548
Rapido,adaptada,Silicio/agua,15.6211,20.8738,313.492
Rapido,adaptada,Silicio/agua,15.1346,19.8107,319.773
Rapido,adaptada,Silicio/metano,13.3222,18.9555,129.992
Rapido,adaptada,Silicio/metano,15.2363,23.7534,110.18
Rapido,adaptada,Silicio/metano,12.3642,17.3529,113.484
Rapido,adaptada,Silicio/metano,9.81296,19.1784,160.926
Rapido,adaptada,Silicio/metano,16.7486,21.5607,138.915
Rapido,adaptada,Silicio/metano,15.1185,18.0544,130.936
Rapido,adaptada,Silicio/metano,15.2366,26.4703,115.61
Rapido,adaptada,Silicio/metano,7.58953,10.2889,148.7
Rapido,adaptada,Silicio/metano,16.332,18.7965,161.2
Rapido,adaptada,Silicio/metano,14.2545,23.0604,114.902
Rapido,adaptada,Silicio/metano,10.7983,13.2817,163.246
Rapido,adaptada,Silicio/metano,2.15494,5.52303,152.702
Rapido,adaptada,Silicio/metano,13.1989,16.2836,125.183
Rapido,adaptada,Silicio/metano,14.1538,19.5052,153.509
Rapido,adaptada,Silicio/metano,12.5163,15.9543,121.638
Rapido,adaptada,Silicio/metano,14.1224,18.7142,149.94
Rapido,adaptada,Silicio/metano,9.29829,19.7218,138.995
Rapido,adaptada,Silicio/metano,18.0239,23.5048,117.335
Rapido,adaptada,Silicio/metano,12.1735,14.0744,146.988
Rapido,adaptada,Silicio/metano,9.83667,12.4381,160.411
Rapido,adaptada,Silicio/metano,12.7016,15.3885,162.618
Rapido,adaptada,Silicio/metano,11.2534,17.6694,155.34
Rapido,adaptada,Silicio/metano,15.6103,19.1716,161.425
Rapido,adaptada,Silicio/metano,14.585,18.5008,134.32
Rapido,adaptada,Silicio/metano,14.3454,18.368,145.282
Rapido,adaptada,Silicio/metano,13.1883,16.7141,151.334
Rapido,adaptada,Silicio/metano,6.16535,17.3894,161.875
Rapido,adaptada,Silicio/metano,13.042,18.2219,158.261
Rapido,adaptada,Silicio/metano,12.1039,20.7111,164.494
Rapido,adaptada,Silicio/metano,17.0552,19.8325,158.98
Rapido,adaptada,Silicio/metano,6.02979,16.9428,137.296
Rapido,adaptada,Silicio/metano,13.612,19.0084,109.633
Rapido,adaptada,Silicio/metano,15.7039,23.3558,131.132
Rapido,adaptada,Silicio/metano,9.45293,22.9503,131.995
Rapido,adaptada,Silicio/metano,7.46296,11.0916,164.042
Rapido,adaptada,Silicio/metano,4.98999,17.066,131.591
Rapido,adaptada,Silicio/metano,11.6269,19.6392,137.873
Rapido,adaptada,Silicio/metano,15.5508,19.133,128.884
Rapido,adaptada,Silicio/metano,13.1812,23.3612,130.45
Rapido,adaptada,Silicio/metano,13.3061,19.4093,139.708
Rapido,adaptada,Silicio/metano,15.4595,23.6239,153.727
Rapido,adaptada,Silicio/metano,17.8915,24.0661,148.978
Rapido,adaptada,Silicio/metano,16.1047,20.343,117.273
Rapido,adaptada,Silicio/metano,16.6549,18.4742,161.147
Rapido,adaptada,Silicio/metano,8.06463,11.8168,159.437
Rapido,adaptada,Silicio/metano,12.546,18.9964,153.779
Rapido,adaptada,Silicio/metano,16.2851,26.4288,129.593
Rapido,adaptada,Silicio/metano,11.9504,22.2443,145.493
Rapido,adaptada,Silicio/metano,9.81444,19.5046,156.102
Rapido,adaptada,Silicio/metano,8.58245,19.3678,151.494
Rapido,adaptada,Silicio/metano,18.0184,24.232,148.663
Rapido,adaptada,Silicio/metano,10.8061,14.8967,105.549
Rapido,adaptada,Silicio/metano,12.3912,22.9833,158.098
Rapido,adaptada,Silicio/metano,13.9701,24.2496,119.541
Rapido,adaptada,Silicio/metano,16.4122,28.7393,109.199
Rapido,adaptada,Silicio/metano,15.8099,22.2084,99.4896
Rapido,adaptada,Silicio/metano,12.3775,16.1724,147.042
Rapido,adaptada,Silicio/metano,13.0069,14.1837,138.1
Rapido,adaptada,Silicio/metano,13.1717,15.9913,150.428
Rapido,adaptada,Silicio/metano,16.7177,19.1256,148.37
Rapido,adaptada,Silicio/metano,14.0953,21.6593,127.637
Rapido,adaptada,Silicio/metano,15.3403,20.5351,165.263
Rapido,adaptada,Silicio/metano,13.7467,16.6891,125.076
Rapido,adaptada,Silicio/metano,10.7753,17.9857,107.913
Rapido,adaptada,Silicio/metano,9.53302,12.3905,158.3
Rapido,adaptada,Silicio/metano,15.1773,19.2765,134.213
Rapido,adaptada,Silicio/metano,5.31772,9.23503,120.97
Rapido,adaptada,Silicio/metano,17.0579,27.3458,144.579
Rapido,adaptada,Silicio/metano,16.5002,18.9497,141.331
Rapido,adaptada,Silicio/metano,16.0876,22.5556,102.698
Rapido,adaptada,Silicio/metano,7.90085,12.0599,115.406
Rapido,adaptada,Silicio/metano,12.1092,24.2109,134.335
Rapido,adaptada,Silicio/metano,8.79102,12.9598,112.609
Rapido,adaptada,Silicio/metano,9.30612,13.7181,127.18
Rapido,adaptada,Silicio/metano,6.01629,14.8815,114.515
Rapido,adaptada,Silicio/metano,9.81505,14.5253,139.975
Rapido,adaptada,Silicio/metano,10.8444,21.0743,155.153
Rapido,adaptada,Silicio/metano,16.7374,21.4261,151.35
Rapido,adaptada,Silicio/metano,11.5117,17.3624,137.257
Rapido,adaptada,Silicio/metano,9.52737,13.1034,149.396
