rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
4,87,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,1
4,88,1,Incrementalistas,"banda plana isolada [interferencia], 4 sitios",7.22775,0,1
4,89,0,Empiristas,"banda plana isolada [interferencia], 3 sitios",8.4,0,0
4,100,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,104,1,Incrementalistas,"banda plana nao isolada [interferencia], 4 sitios",6,0,1
4,119,1,Incrementalistas,"banda plana isolada [desbalanco de subredes], 3 sitios",8.4,0,0
4,119,1,Incrementalistas,"banda plana isolada [interferencia], 3 sitios",9,0,1
4,135,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,1,0
4,144,3,Isolados,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,144,3,Isolados,"banda plana isolada [interferencia], 4 sitios",6.2074,0,0
4,217,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,0
4,229,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,1
5,0,0,Empiristas,"dispersiva",-0.508817,1,0
5,0,3,Isolados,"dispersiva",-0.60206,0,0
5,1,1,Incrementalistas,"dispersiva",-0.249399,0,0
5,1,2,Evolucionistas,"dispersiva",-0.213102,0,0
5,8,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",6.56775,1,0
5,9,0,Empiristas,"banda plana isolada [interferencia], 4 sitios",6.56775,0,1
5,11,1,Incrementalistas,"banda plana isolada [interferencia], 4 sitios",6.56775,0,1
5,22,1,Incrementalistas,"banda plana nao isolada [interferencia], 4 sitios",6,1,0
5,22,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6,0,1
5,29,0,Empiristas,"banda plana nao isolada [interferencia], 4 sitios",6,0,1
5,33,2,Evolucionistas,"banda plana isolada [desbalanco de subredes], 3 sitios",7.15073,1,0
5,35,1,Incrementalistas,"banda plana isolada [desbalanco de subredes], 3 sitios",7.15073,0,1
5,36,1,Incrementalistas,"banda plana isolada [interferencia], 3 sitios",6.24943,1,0
5,36,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",6.60073,0,0
5,36,0,Empiristas,"banda plana isolada [interferencia], 3 sitios",7.48328,0,1
5,36,0,Empiristas,"banda plana isolada [desbalanco de subredes], 3 sitios",7.15073,0,1
5,37,0,Empiristas,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
5,38,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
5,38,2,Evolucionistas,"banda plana nao isolada [interferencia], 3 sitios",6.08039,0,0
