rodada,ano,civilizacao,cultura,melhor,classes,experimentos
2,210,0,Empiristas,9,8,16068
2,210,1,Incrementalistas,9,8,16055
2,210,2,Evolucionistas,9,8,15425
2,210,3,Isolados,9,7,16079
2,215,0,Empiristas,9,8,17768
2,215,1,Incrementalistas,9,8,17754
2,215,2,Evolucionistas,9,8,17123
2,215,3,Isolados,9,7,17779
2,220,0,Empiristas,9,8,19642
2,220,1,Incrementalistas,9,8,19628
2,220,2,Evolucionistas,9,8,18999
2,220,3,Isolados,9,7,19654
2,225,0,Empiristas,9,8,21709
2,225,1,Incrementalistas,9,8,21698
2,225,2,Evolucionistas,9,8,21068
2,225,3,Isolados,9,7,21722
2,230,0,Empiristas,9,6,23994
2,230,1,Incrementalistas,9,8,23984
2,230,2,Evolucionistas,9,8,23353
2,230,3,Isolados,9,7,24007
2,235,0,Empiristas,9,7,25233
2,235,1,Incrementalistas,9,8,26464
2,235,2,Evolucionistas,9,8,25832
2,235,3,Isolados,9,7,26486
2,240,0,Empiristas,9,8,26483
2,240,1,Incrementalistas,9,8,28964
2,240,2,Evolucionistas,9,8,28332
2,240,3,Isolados,9,7,28986
2,245,0,Empiristas,9,8,27733
2,245,1,Incrementalistas,9,9,31464
2,245,2,Evolucionistas,9,8,30832
2,245,3,Isolados,9,7,31486
2,250,0,Empiristas,9,8,28983
2,250,1,Incrementalistas,9,9,33964
2,250,2,Evolucionistas,9,8,33332
2,250,3,Isolados,9,4,33986
2,255,0,Empiristas,9,9,30483
2,255,1,Incrementalistas,9,9,36464
2,255,2,Evolucionistas,9,8,35832
2,255,3,Isolados,9,7,35236
