rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
2,230,4,Silicio/agua,"banda plana isolada [interferencia], 4 sitios",7.49259,0,0
2,232,1,Carbono/amonia,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,253,1,Carbono/amonia,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,262,0,Carbono/agua,"dispersiva",0.135458,0,0
2,262,0,Carbono/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
2,262,0,Carbono/agua,"banda plana isolada [interferencia], 3 sitios",6.67943,0,0
2,262,0,Carbono/agua,"banda plana isolada [interferencia], 4 sitios",6.27984,0,0
2,263,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,277,1,Carbono/amonia,"banda plana nao isolada [interferencia], 4 sitios",6.12447,0,0
2,292,3,Carbono/metano,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,0,4,Silicio/agua,"dispersiva",-0.459088,1,0
3,0,5,Silicio/acido sulfurico,"dispersiva",-0.15582,0,0
3,1,0,Carbono/agua,"dispersiva",0.19946,0,0
3,1,1,Carbono/amonia,"dispersiva",-0.441754,0,0
3,1,1,Carbono/amonia,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
3,1,2,Carbono/acido sulfurico,"dispersiva",-0.573807,0,0
3,1,3,Carbono/metano,"dispersiva",-0.510018,0,0
3,2,1,Carbono/amonia,"banda plana isolada [desbalanco de subredes], 3 sitios",8.4,1,0
3,5,1,Carbono/amonia,"banda plana isolada [interferencia], 3 sitios",8.4,1,0
3,9,0,Carbono/agua,"banda plana isolada [interferencia], 4 sitios",7.12362,1,0
3,10,1,Carbono/amonia,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
3,21,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,30,0,Carbono/agua,"banda plana nao isolada [interferencia], 4 sitios",6,1,0
3,32,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,33,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,36,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.4435,0,0
3,49,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,53,5,Silicio/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",8.80075,0,0
3,54,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,58,5,Silicio/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,63,3,Carbono/metano,"banda plana isolada [interferencia], 3 sitios",7.09496,0,0
3,71,3,Carbono/metano,"banda plana isolada [desbalanco de subredes], 3 sitios",8.4,0,0
3,77,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,81,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.18092,0,0
3,91,3,Carbono/metano,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,0,0
3,93,4,Silicio/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,94,2,Carbono/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
3,94,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,96,4,Silicio/agua,"banda plana isolada [interferencia], 4 sitios",6.50588,0,0
3,103,4,Silicio/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,104,4,Silicio/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,107,4,Silicio/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,109,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,117,0,Carbono/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",8.4,0,0
3,118,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,119,4,Silicio/agua,"banda plana isolada [interferencia], 3 sitios",7.08174,0,0
3,123,0,Carbono/agua,"banda plana isolada [interferencia], 3 sitios",6.99411,0,0
3,124,0,Carbono/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,135,4,Silicio/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,0,0
